Group;Journey;AvailabilitySLA;AvailabilitySlo;ExperienceSlo;LatencySLA;LatencySlo;Feature;Source;year;month;month_name;total;ava;ava_prop;exp;exp_prop;lat
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Delete item in shopping cart;ShoppingCart::DeleteItem;2020;2020-02;Feb;375756.0;308872.0;0.8215579906523932;309430.0;0.8226799101656008;0.9884823089080461
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Delete item in shopping cart;ShoppingCart::DeleteItem;2020;2020-03;Mar;408349.0;333620.0;0.8162786897528155;337468.0;0.82679696084471;0.9909249274193549
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Delete item in shopping cart;ShoppingCart::DeleteItem;2020;2020-04;Apr;398788.0;322817.0;0.8097376654156268;327886.0;0.8236569313655887;0.9903192319444446
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Delete item in shopping cart;ShoppingCart::DeleteItem;2020;2020-05;May;405671.0;330531.0;0.8147655682314542;337032.0;0.8306386649255245;1.0041379126344088
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Delete item in shopping cart;ShoppingCart::DeleteItem;2020;2020-06;Jun;393816.0;324682.0;0.8229991660662285;330792.0;0.8393924691731287;0.9935659388888889
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Delete item in shopping cart;ShoppingCart::DeleteItem;2020;2020-07;Jul;415846.0;335124.0;0.804921933333858;338815.0;0.8143644225152011;0.998301321236559
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Delete item in shopping cart;ShoppingCart::DeleteItem;2020;2020-08;Aug;407363.0;329157.0;0.8075138534557953;328843.0;0.8093124236345923;0.9968541948924731
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Delete item in shopping cart;ShoppingCart::DeleteItem;2020;2020-09;Sep;382594.0;314070.0;0.8217135720715614;310673.0;0.8114852141670602;0.9974041083333333
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Delete item in shopping cart;ShoppingCart::DeleteItem;2020;2020-10;Oct;413691.0;338356.0;0.817593287786365;344807.0;0.8331951586275542;1.0056424892473117
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Delete item in shopping cart;ShoppingCart::DeleteItem;2020;2020-11;Nov;395953.0;323868.0;0.817962508019534;322179.0;0.8137982822286948;1.012373529166667
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Delete item in shopping cart;ShoppingCart::DeleteItem;2020;2020-12;Dec;395759.0;324563.0;0.8191131701075963;332194.0;0.8381093591666279;1.0131024166666667
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::ListItems;2020;2020-01;Jan;418360.0;341843.0;0.8166838396514999;351857.0;0.8414184608376325;1.0011867365591398
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::ListItems;2020;2020-02;Feb;378572.0;309744.0;0.815666137873657;315954.0;0.8340106732965116;1.0068730057471265
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::ListItems;2020;2020-03;Mar;404439.0;338970.0;0.8393249689979809;329157.0;0.8126975423935552;0.9904607849462366
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::ListItems;2020;2020-04;Apr;389275.0;316606.0;0.8110765735606089;327630.0;0.841300727679199;1.0052479499999998
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::ListItems;2020;2020-05;May;417168.0;337125.0;0.8081585341076172;347370.0;0.8332569622635654;0.9911785215053762
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::ListItems;2020;2020-06;Jun;406461.0;326819.0;0.806651212924414;332648.0;0.8183942204870862;0.9945601374999999
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::ListItems;2020;2020-07;Jul;415029.0;338992.0;0.8147993762055475;338978.0;0.8168849507139665;1.003765827956989
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::ListItems;2020;2020-08;Aug;409742.0;337796.0;0.825630767921062;338684.0;0.826902279220241;0.9987281572580645
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::ListItems;2020;2020-09;Sep;395902.0;319545.0;0.8069801452996487;333571.0;0.8426362291220629;0.9926001930555556
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::ListItems;2020;2020-10;Oct;415619.0;343082.0;0.8250635131646586;340104.0;0.8164314045367497;0.9982310362903227
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::ListItems;2020;2020-11;Nov;392266.0;323409.0;0.8241654675132318;328511.0;0.8363460527925952;0.9906373236111111
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::ListItems;2020;2020-12;Dec;402264.0;321044.0;0.7971521257579242;328991.0;0.8179202011874748;0.9977024986111113
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::UpdateNumberOfItemsPerProduct;2020;2020-01;Jan;406486.0;329863.0;0.8125758499121136;333269.0;0.8217241923149916;0.9994319825268816
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::UpdateNumberOfItemsPerProduct;2020;2020-02;Feb;396425.0;318684.0;0.8042858995899292;324623.0;0.8180053621211733;0.9808498347701147
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::UpdateNumberOfItemsPerProduct;2020;2020-03;Mar;417234.0;340439.0;0.8159795398910231;337392.0;0.8091572247068878;1.0035034623655914
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::UpdateNumberOfItemsPerProduct;2020;2020-04;Apr;411639.0;332992.0;0.8097866434473088;343343.0;0.8343909910242453;1.003316326388889
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::UpdateNumberOfItemsPerProduct;2020;2020-05;May;406796.0;337798.0;0.8287750385378465;335685.0;0.8257893838564325;1.0053431075268817
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::UpdateNumberOfItemsPerProduct;2020;2020-06;Jun;387163.0;316506.0;0.817351881357164;318543.0;0.8210620508541357;1.0084950611111114
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::UpdateNumberOfItemsPerProduct;2020;2020-07;Jul;396118.0;316074.0;0.7975853856154251;321858.0;0.8142957112843214;0.9973418830645161
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::UpdateNumberOfItemsPerProduct;2020;2020-08;Aug;417973.0;344600.0;0.8250407914232104;346109.0;0.8284367376161298;1.0086777365591397
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::UpdateNumberOfItemsPerProduct;2020;2020-09;Sep;392415.0;314450.0;0.7997662791497248;316509.0;0.8076649567078745;1.0000488541666663
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::UpdateNumberOfItemsPerProduct;2020;2020-10;Oct;404318.0;331571.0;0.8210596910537881;333307.0;0.8243877738797983;1.0104873387096773
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::UpdateNumberOfItemsPerProduct;2020;2020-11;Nov;377182.0;313941.0;0.8317262297778654;309015.0;0.8196345551441239;0.9957749166666665
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Update number of items in shopping cart;ShoppingCart::UpdateNumberOfItemsPerProduct;2020;2020-12;Dec;400285.0;331722.0;0.8285393189934259;332161.0;0.8301838016935648;0.9893365180555552
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Checkout Order;;;;;;;;;;
Sales;Checkout Order;0.95;0.99;0.99;1000;1.0;Make a Payment;;;;;;;;;;
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController:PreLogin;2020;2020-01;Jan;399598.0;395000.0;0.9884563396421963;391156.0;0.9789080614960987;0.9882772849462366
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController:PreLogin;2020;2020-02;Feb;392950.0;388520.0;0.9888111796087213;384788.0;0.9791834672987894;1.0208695574712645
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController:PreLogin;2020;2020-03;Mar;418244.0;413587.0;0.9888372436298818;409668.0;0.9795327229915302;0.9889567782258066
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController:PreLogin;2020;2020-04;Apr;391036.0;386515.0;0.9883694721905169;382628.0;0.9785119653666116;0.9982991055555556
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController:PreLogin;2020;2020-05;May;393065.0;388452.0;0.9882656737642649;385088.0;0.9797407093559739;1.0003712741935482
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController:PreLogin;2020;2020-06;Jun;388986.0;384313.0;0.9879693720555374;380854.0;0.9790812089484503;0.9944807888888891
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController:PreLogin;2020;2020-07;Jul;400077.0;395467.0;0.9885371615900685;391756.0;0.9792251651227879;1.0165686680107526
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController:PreLogin;2020;2020-08;Aug;409154.0;404362.0;0.9882814317581063;400738.0;0.9794117760453678;0.9953328884408602
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController:PreLogin;2020;2020-09;Sep;388839.0;384520.0;0.9889067485185901;380515.0;0.9786190948249103;1.0017065111111112
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController:PreLogin;2020;2020-10;Oct;411814.0;406998.0;0.9882238344232219;403166.0;0.9789706590225762;0.9808291626344084
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController:PreLogin;2020;2020-11;Nov;391393.0;386824.0;0.988307103108088;383128.0;0.9789004577493433;1.015216048611111
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController:PreLogin;2020;2020-12;Dec;387302.0;382964.0;0.9887659129625221;379031.0;0.9786830104176876;0.9923510805555555
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController::Login;2020;2020-01;Jan;418215.0;413453.0;0.988616107160021;409515.0;0.9792127708361446;1.0093348924731183
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController::Login;2020;2020-02;Feb;378805.0;374510.0;0.9887037111978043;370946.0;0.9792369313459219;1.0044035014367816
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController::Login;2020;2020-03;Mar;398996.0;394194.0;0.9879583226374408;390530.0;0.9787640069146588;1.0086517056451612
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController::Login;2020;2020-04;Apr;396173.0;391507.0;0.9882146407484913;387895.0;0.9790988976093653;0.9972646916666665
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController::Login;2020;2020-05;May;399615.0;394977.0;0.9883825888171159;391085.0;0.978629038773383;0.995346616935484
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController::Login;2020;2020-06;Jun;386545.0;382229.0;0.9888281524284057;378347.0;0.9787611822288459;1.0066333708333333
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController::Login;2020;2020-07;Jul;404870.0;399903.0;0.9877161758545195;396152.0;0.9784245100723459;1.0036386088709677
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController::Login;2020;2020-08;Aug;397153.0;392642.0;0.9886741519634529;388571.0;0.978288484234029;1.0026034610215053
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController::Login;2020;2020-09;Sep;402895.0;398430.0;0.9889221797797223;394570.0;0.979325315782075;1.0072966180555551
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController::Login;2020;2020-10;Oct;407056.0;402276.0;0.9882380253613211;398355.0;0.9786004096936505;0.9956681693548387
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController::Login;2020;2020-11;Nov;388317.0;383594.0;0.98779024098353;380141.0;0.9788537358782119;0.997301523611111
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Login;LoginController::Login;2020;2020-12;Dec;390724.0;386158.0;0.9883346097058127;382376.0;0.9786493371988348;0.9974084277777779
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadSilders;2020;2020-01;Jan;404665.0;399618.0;0.9874893740469383;396125.0;0.9789334577882985;0.9987204959677423
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadSilders;2020;2020-02;Feb;379022.0;374528.0;0.9881262652345311;371123.0;0.9791348934572925;0.9949667686781609
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadSilders;2020;2020-03;Mar;417087.0;412168.0;0.9882203381222011;408651.0;0.9797612384350722;1.0115378440860214
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadSilders;2020;2020-04;Apr;397080.0;392565.0;0.9886801581961054;388615.0;0.978681864220136;1.0023017458333332
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadSilders;2020;2020-05;May;406779.0;402073.0;0.9884127523130924;398290.0;0.9791422011999946;0.9914389811827957
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadSilders;2020;2020-06;Jun;386666.0;382226.0;0.9884638742818662;378677.0;0.9793398436867357;1.0020026777777777
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadSilders;2020;2020-07;Jul;419416.0;414663.0;0.9886067521686954;410315.0;0.9782653594039594;1.004819805107527
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadSilders;2020;2020-08;Aug;421841.0;417097.0;0.9887706719375986;413109.0;0.9792656605242249;1.001734823924731
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadSilders;2020;2020-09;Sep;395044.0;390318.0;0.9880406635801326;386751.0;0.978990033130083;1.0053788013888891
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadSilders;2020;2020-10;Oct;402609.0;398035.0;0.9885691294119702;394225.0;0.9791906953854128;0.9984497123655912
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadSilders;2020;2020-11;Nov;382861.0;378307.0;0.9880120380438444;374743.0;0.978860399298314;1.006444866666667
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadSilders;2020;2020-12;Dec;404486.0;399829.0;0.9884815234724709;396011.0;0.9790729875553601;1.0009673194444444
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadBanners;2020;2020-01;Jan;405279.0;400462.0;0.9881166547353829;396705.0;0.9788014339870207;1.00290974327957
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadBanners;2020;2020-02;Feb;384944.0;380693.0;0.9889064066101892;376937.0;0.9791459403881929;0.9885951221264369
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadBanners;2020;2020-03;Mar;396002.0;391527.0;0.9887457921612344;387562.0;0.9786807007640798;1.0035974018817204
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadBanners;2020;2020-04;Apr;395824.0;391189.0;0.9882634742028219;387548.0;0.9791114068823695;1.0118281763888888
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadBanners;2020;2020-05;May;414214.0;409301.0;0.9881950877444893;405679.0;0.9793830313428196;0.9999727177419354
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadBanners;2020;2020-06;Jun;395485.0;390955.0;0.9885086198359117;387360.0;0.9794571200432974;0.9993947708333333
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadBanners;2020;2020-07;Jul;412688.0;408060.0;0.9888203742086777;403781.0;0.9783656286083225;1.0035275873655911
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadBanners;2020;2020-08;Aug;410130.0;405368.0;0.988360279261261;401380.0;0.9786719513762501;1.001044001344086
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadBanners;2020;2020-09;Sep;394619.0;389929.0;0.9880832404402714;386489.0;0.9794302374970567;1.0125436041666667
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadBanners;2020;2020-10;Oct;417347.0;412648.0;0.9887388898329259;408399.0;0.9785835775851538;1.0033479623655914
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadBanners;2020;2020-11;Nov;397777.0;393154.0;0.9883746087616322;389502.0;0.979213782324555;1.0025249513888892
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadBanners;2020;2020-12;Dec;400616.0;395630.0;0.9876125798463593;392133.0;0.978816797993534;1.0072844347222223
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadProducts;2020;2020-01;Jan;405126.0;400556.0;0.988783944152291;396244.0;0.9780061043783248;1.0052578884408603
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadProducts;2020;2020-02;Feb;383892.0;379589.0;0.9888193449512337;375929.0;0.9792521517846573;0.9916733275862069
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadProducts;2020;2020-03;Mar;409320.0;404479.0;0.9881242352027134;400794.0;0.9791634873480022;0.9995444543010753
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadProducts;2020;2020-04;Apr;402044.0;397262.0;0.9880480245599113;393939.0;0.9798682723874506;0.9903403722222224
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadProducts;2020;2020-05;May;399358.0;394504.0;0.9878855267016441;391267.0;0.9797671951061616;1.0028877338709679
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadProducts;2020;2020-06;Jun;405941.0;401429.0;0.9888930497484653;397761.0;0.9798174544765762;0.9951321611111109
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadProducts;2020;2020-07;Jul;408794.0;403881.0;0.9879413913185786;400452.0;0.9795873441492888;0.9947572741935484
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadProducts;2020;2020-08;Aug;416257.0;411460.0;0.9884837037641574;407486.0;0.9789388130585165;0.997428682795699
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadProducts;2020;2020-09;Sep;397210.0;392589.0;0.9883848715185394;388807.0;0.9787565467505204;1.0073385333333331
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadProducts;2020;2020-10;Oct;410550.0;405873.0;0.9886216064543295;402143.0;0.9794860584403672;0.9851221814516128
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadProducts;2020;2020-11;Nov;400230.0;395551.0;0.9882909578797512;391538.0;0.9783018194416836;0.9933106930555556
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadProducts;2020;2020-12;Dec;388063.0;383505.0;0.9883007981611519;379901.0;0.9789631378821324;1.0045333847222224
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadAwards;2020;2020-01;Jan;401069.0;396407.0;0.9883542104112267;392573.0;0.978888609428126;1.0072783373655916
Catalog;Update Product Preference;0.95;0.98;0.97;1000;1.0;Dashboard;CatalogController::LoadAwards;2020;2020-02;Feb;387013.0;382272.0;0.9877483732899507;379009.0;0.9793375222302138;0.9875563362068964
